arch,case,solver,step,t,dt,ch_glm,max_cf_x,max_cf_y,max_speed,max_rho,min_rho,max_p,min_p,max_abs_Bx,max_abs_By,max_abs_Bz,max_abs_psi,divB_L1,divB_max,n_floor_triggered
gpu,orszag_tang,hllc,380,1.1431983394e+00,2.9359548643e-04,4.4585049822e+01,2.9814295187e+01,2.9549097403e+01,4.4585049822e+01,2.5747537253e+01,2.8417289265e-02,1.6454332424e+01,9.5879877361e-06,3.8512142123e+00,5.0464392226e+00,0.0000000000e+00,2.9195001438e+01,3.8253021721e+04,3.8914505250e+01,1562
gpu,orszag_tang,hllc,385,1.1445676757e+00,2.5052452924e-04,5.2250250422e+01,3.2592877826e+01,3.0906220800e+01,5.2250250422e+01,2.5660027669e+01,2.5631682096e-02,1.6407714518e+01,4.6554523235e-06,3.8324409393e+00,4.9835678508e+00,0.0000000000e+00,3.2830816099e+01,3.7947189406e+04,4.0834440404e+01,1556
gpu,orszag_tang,hllc,390,1.1457607733e+00,2.2275176309e-04,5.8764829551e+01,3.5989214796e+01,3.4499192453e+01,5.8764829551e+01,2.5597329746e+01,2.3428434594e-02,1.6189365211e+01,9.5879877361e-06,3.8100157855e+00,5.1540004019e+00,0.0000000000e+00,3.6368617691e+01,3.7612775250e+04,3.7779348904e+01,1466
gpu,orszag_tang,hllc,395,1.1468278275e+00,2.0129719624e-04,6.5028076072e+01,3.9917967209e+01,3.8421453988e+01,6.5028076072e+01,2.5609950516e+01,1.9774457762e-02,1.6737709924e+01,9.5879877361e-06,3.7496491625e+00,5.2925971467e+00,0.0000000000e+00,4.1007478304e+01,3.7316205136e+04,3.4671737970e+01,1434
gpu,orszag_tang,hllc,400,1.1477994235e+00,1.8735319258e-04,6.9867874734e+01,4.3600433056e+01,4.1978258070e+01,6.9867874734e+01,2.5689698224e+01,1.6875640084e-02,1.8214767316e+01,2.6650926822e-06,3.7149973987e+00,5.3523760881e+00,0.0000000000e+00,5.4265679863e+01,3.6996799694e+04,3.4241278119e+01,1464
gpu,orszag_tang,hllc,405,1.1487231336e+00,1.8530820511e-04,7.0638908741e+01,4.6422196483e+01,4.3425563601e+01,7.0638908741e+01,2.5762582223e+01,1.5563532774e-02,2.0441971101e+01,2.6650926822e-06,3.6883215052e+00,5.3127817735e+00,0.0000000000e+00,4.6629355199e+01,3.6636426630e+04,3.3537629667e+01,1382
gpu,orszag_tang,hllc,410,1.1497132616e+00,2.2465463787e-04,5.8267078366e+01,4.5591812645e+01,4.0300666431e+01,5.8267078366e+01,2.6139764366e+01,1.7384440513e-02,2.2600812432e+01,5.0351652780e-06,3.6744596909e+00,5.1365571762e+00,0.0000000000e+00,3.9965378144e+01,3.6403789132e+04,3.4147435131e+01,1572
gpu,orszag_tang,hllc,415,1.1509656386e+00,2.8268234896e-04,4.6306284910e+01,4.1579298866e+01,3.5249199425e+01,4.6306284910e+01,2.6608347390e+01,2.0596257165e-02,2.4322819544e+01,9.5879877361e-06,3.6753013029e+00,4.6821914355e+00,0.0000000000e+00,3.0441006917e+01,3.6463526228e+04,3.5330166477e+01,1678
gpu,orszag_tang,hllc,420,1.1524642243e+00,3.1329483024e-04,4.1781632273e+01,3.7536799141e+01,3.1515067680e+01,4.1781632273e+01,2.7138332646e+01,2.4533669421e-02,2.3768203536e+01,9.5879877361e-06,3.6625314754e+00,4.4509491954e+00,0.0000000000e+00,2.6132868669e+01,3.6677252746e+04,3.6035507819e+01,1780
gpu,orszag_tang,hllc,425,1.1540473064e+00,3.2720845433e-04,4.0004985253e+01,3.6076049586e+01,3.0506220154e+01,4.0004985253e+01,2.7657716050e+01,2.6995754893e-02,2.2170128773e+01,9.5879877361e-06,3.7195923263e+00,4.3300829975e+00,0.0000000000e+00,2.5575719692e+01,3.6886617222e+04,3.7025703963e+01,1752
gpu,orszag_tang,hllc,430,1.1557432460e+00,3.6191649851e-04,3.6168479314e+01,3.2400065653e+01,2.7894492660e+01,3.6168479314e+01,2.8165309959e+01,2.9523456377e-02,2.0377801221e+01,7.0612700667e-06,3.7711986459e+00,4.2814266057e+00,0.0000000000e+00,2.2940468555e+01,3.6948830372e+04,3.8745982486e+01,1882
gpu,orszag_tang,hllc,435,1.1576463683e+00,4.1376590751e-04,3.1636171933e+01,2.8135560281e+01,2.4614960912e+01,3.1636171933e+01,2.8613711848e+01,3.4421253406e-02,1.9610221000e+01,4.1522507295e-06,3.8626319136e+00,4.0412481169e+00,0.0000000000e+00,2.0098137989e+01,3.7308588181e+04,3.9903545626e+01,1984
gpu,orszag_tang,hllc,440,1.1598747828e+00,5.0165581094e-04,2.6093526885e+01,2.3280863422e+01,2.0669419217e+01,2.6093526885e+01,2.8938403984e+01,4.4538307807e-02,1.8272541086e+01,4.1522507295e-06,3.9558587114e+00,4.0773765728e+00,0.0000000000e+00,1.6633574960e+01,3.7749565305e+04,4.1568390954e+01,2022
gpu,orszag_tang,hllc,445,1.1626208216e+00,6.2840951330e-04,2.0830317035e+01,1.8781201685e+01,1.6465014255e+01,2.0830317035e+01,2.9745404456e+01,5.7953189470e-02,1.7969289950e+01,4.1522507295e-06,4.0929563551e+00,4.2788202773e+00,0.0000000000e+00,1.2660788269e+01,3.8482194399e+04,4.2932818917e+01,2274
gpu,orszag_tang,hllc,450,1.1660530951e+00,7.2923863202e-04,1.7950186421e+01,1.7420268726e+01,1.3672173563e+01,1.7950186421e+01,3.0994348595e+01,5.5265352389e-02,1.5274278562e+01,3.5930660252e-06,4.2533747332e+00,4.4847280559e+00,0.0000000000e+00,1.3303417896e+01,3.9549862097e+04,4.2940943066e+01,2320
gpu,orszag_tang,hllc,455,1.1697037908e+00,6.9102982535e-04,1.8942698144e+01,1.6637912072e+01,1.3320619551e+01,1.8942698144e+01,3.2225823876e+01,5.5451581385e-02,1.5369248478e+01,3.5930660252e-06,4.2240563231e+00,4.3732334104e+00,0.0000000000e+00,1.3591072033e+01,4.0406685146e+04,4.1953974395e+01,2340
gpu,orszag_tang,hllc,460,1.1728805111e+00,5.5589751004e-04,2.3547451020e+01,1.5591929761e+01,1.4383706592e+01,2.3547451020e+01,3.2886676765e+01,4.4919888871e-02,1.5480279073e+01,3.5930660252e-06,4.2448479766e+00,4.7510614044e+00,0.0000000000e+00,1.4157602232e+01,4.0889773709e+04,4.1235665774e+01,2414
gpu,orszag_tang,hllc,465,1.1754739770e+00,4.7872230447e-04,2.7343554432e+01,1.6215860312e+01,1.6086448962e+01,2.7343554432e+01,3.3080806436e+01,4.0695151861e-02,1.5344807912e+01,3.5930660252e-06,4.2448479766e+00,4.8391808768e+00,0.0000000000e+00,1.6129033412e+01,4.0828865423e+04,3.9974658291e+01,2336
gpu,orszag_tang,hllc,470,1.1778889619e+00,4.8812024470e-04,2.6817099950e+01,1.6352305106e+01,1.6234837172e+01,2.6817099950e+01,3.3030206067e+01,3.6474578433e-02,1.5055683893e+01,3.5930660252e-06,4.2456738537e+00,4.7505345516e+00,0.0000000000e+00,1.6531254788e+01,4.0841397585e+04,3.6869628943e+01,2428
gpu,orszag_tang,hllc,475,1.1803669352e+00,4.8607049792e-04,2.6930186971e+01,1.6117240528e+01,1.6027036806e+01,2.6930186971e+01,3.2789377956e+01,3.6260442825e-02,1.4818845795e+01,3.5930660252e-06,4.2456738537e+00,4.5897472111e+00,0.0000000000e+00,1.5996392111e+01,4.1017445820e+04,3.7483540982e+01,2402
gpu,orszag_tang,hllc,480,1.1828003212e+00,4.8184620931e-04,2.7166280728e+01,1.6214864040e+01,1.6090202778e+01,2.7166280728e+01,3.2390071250e+01,3.6260442825e-02,1.4791243297e+01,3.5930660252e-06,4.2624094973e+00,4.5919374188e+00,0.0000000000e+00,1.8009503583e+01,4.1121415347e+04,3.7709315458e+01,2464
gpu,orszag_tang,hllc,485,1.1851881812e+00,4.7800308738e-04,2.7384696324e+01,1.6666066671e+01,1.6462864889e+01,2.7384696324e+01,3.1940094513e+01,3.6260442825e-02,1.4755950204e+01,3.5930660252e-06,4.2775942761e+00,4.7581621584e+00,0.0000000000e+00,1.7299278467e+01,4.1244138202e+04,3.4967880541e+01,2548
gpu,orszag_tang,hllc,490,1.1876442011e+00,5.0794360907e-04,2.5770516955e+01,1.6757240689e+01,1.6555977614e+01,2.5770516955e+01,3.1425316536e+01,3.6260442825e-02,1.5274586043e+01,1.0708415050e-06,4.2998555102e+00,4.8344955663e+00,0.0000000000e+00,1.7849730575e+01,4.1467940356e+04,3.3097357262e+01,2566
gpu,orszag_tang,hllc,495,1.1902203632e+00,5.2996368735e-04,2.4699747742e+01,1.7000119744e+01,1.6579817429e+01,2.4699747742e+01,3.0781103898e+01,3.6260442825e-02,1.5017860848e+01,8.6025631811e-07,4.2456738537e+00,4.8997826058e+00,0.0000000000e+00,1.4958281067e+01,4.1848737914e+04,3.0725723652e+01,2606
gpu,orszag_tang,hllc,500,1.1928991508e+00,5.3201180715e-04,2.4604659547e+01,1.7370213936e+01,1.6789010469e+01,2.4604659547e+01,3.0267039925e+01,3.6260442825e-02,1.5155509745e+01,1.0708415050e-06,4.2456738537e+00,4.9299764684e+00,0.0000000000e+00,1.5793165519e+01,4.2306372879e+04,2.9471515023e+01,2590
gpu,orszag_tang,hllc,505,1.1955037891e+00,4.9800496546e-04,2.6284817015e+01,1.8167465147e+01,1.7860475724e+01,2.6284817015e+01,3.1260809342e+01,3.6260442825e-02,1.5224408957e+01,9.5948326321e-09,4.2456738537e+00,4.9547580854e+00,0.0000000000e+00,1.7147604743e+01,4.2637322841e+04,2.9659220989e+01,2666
gpu,orszag_tang,hllc,510,1.1979378139e+00,4.9124968792e-04,2.6646265050e+01,1.9061049852e+01,1.8551636443e+01,2.6646265050e+01,3.1919600871e+01,3.6260442825e-02,1.5249286454e+01,9.5948326321e-09,4.3005889086e+00,4.8300872181e+00,0.0000000000e+00,1.7909439188e+01,4.2774339367e+04,2.8474088917e+01,2656
gpu,orszag_tang,hllc,515,1.2003959015e+00,4.9557651488e-04,2.6413619284e+01,1.9493716273e+01,1.8699195333e+01,2.6413619284e+01,3.2287364961e+01,3.6260442825e-02,1.5221402716e+01,9.5948326321e-09,4.3005889086e+00,4.8378957026e+00,0.0000000000e+00,1.8937992693e+01,4.2913866931e+04,2.7408204227e+01,2746
gpu,orszag_tang,hllc,520,1.2029035450e+00,5.1666884375e-04,2.5335317870e+01,1.8815226878e+01,1.8299884190e+01,2.5335317870e+01,3.2360648378e+01,3.6260442825e-02,1.5255196537e+01,1.0708415050e-06,4.4412428536e+00,4.7846102064e+00,0.0000000000e+00,1.5580066407e+01,4.3162305315e+04,2.7019412343e+01,2820
gpu,orszag_tang,hllc,525,1.2056261707e+00,5.9454300191e-04,2.2016858912e+01,1.6759725364e+01,1.6157207429e+01,2.2016858912e+01,3.2908916042e+01,3.3416160453e-02,1.5194635072e+01,1.0708415050e-06,4.5927356567e+00,4.9605246103e+00,0.0000000000e+00,1.5768293157e+01,4.3515120281e+04,2.8233944586e+01,2878
gpu,orszag_tang,hllc,530,1.2085634479e+00,5.8138995264e-04,2.2514956322e+01,1.4532058128e+01,1.4232880496e+01,2.2514956322e+01,3.3588612449e+01,3.0841690883e-02,1.5005461926e+01,1.0708415050e-06,4.6494953473e+00,5.0781946991e+00,0.0000000000e+00,1.4973522528e+01,4.4155167051e+04,2.7308825437e+01,2934
gpu,orszag_tang,hllc,535,1.2115045500e+00,6.0003095339e-04,2.1815490211e+01,1.4256416341e+01,1.4215726881e+01,2.1815490211e+01,3.4073312624e+01,2.9922756220e-02,1.5031446406e+01,5.1674206965e-07,4.4180024320e+00,4.9849461923e+00,0.0000000000e+00,1.3954973734e+01,4.4549587769e+04,2.8762724014e+01,3018
gpu,orszag_tang,hllc,540,1.2145192095e+00,6.0342791108e-04,2.1692681345e+01,1.4501900773e+01,1.4434544864e+01,2.1692681345e+01,3.4184456050e+01,2.9192936545e-02,1.5384148184e+01,1.0708415050e-06,4.3542228978e+00,5.1006422073e+00,0.0000000000e+00,1.3099873549e+01,4.4953720989e+04,2.7926511976e+01,3048
gpu,orszag_tang,hllc,545,1.2175391123e+00,6.1191055987e-04,2.1391965180e+01,1.4501900773e+01,1.4434544864e+01,2.1391965180e+01,3.4684071678e+01,2.9192936545e-02,1.5847753989e+01,3.6331440634e-07,4.2614355953e+00,5.2723797075e+00,0.0000000000e+00,1.2626858707e+01,4.5347351256e+04,3.1011697216e+01,3054
gpu,orszag_tang,hllc,550,1.2206385414e+00,6.4845842639e-04,2.0186289293e+01,1.4501900773e+01,1.4434544864e+01,2.0186289293e+01,3.5115448061e+01,2.9192936545e-02,1.6783757253e+01,3.6331440634e-07,4.1719162549e+00,5.0659700390e+00,0.0000000000e+00,1.1834047696e+01,4.5709852464e+04,3.2314600102e+01,3168
gpu,orszag_tang,hllc,555,1.2239339920e+00,6.7560132427e-04,1.9375286755e+01,1.4501900773e+01,1.4434544864e+01,1.9375286755e+01,3.5461166453e+01,2.9192936545e-02,1.7638600377e+01,4.8257126969e-07,4.1000904145e+00,4.8332456050e+00,0.0000000000e+00,1.1400855242e+01,4.6280178174e+04,2.7657798863e+01,3230
gpu,orszag_tang,hllc,560,1.2273241724e+00,6.6954844954e-04,1.9550443884e+01,1.4501900773e+01,1.4434544864e+01,1.9550443884e+01,3.5688269763e+01,2.9192936545e-02,1.8350976162e+01,1.0708415050e-06,4.0425256652e+00,4.6906487444e+00,0.0000000000e+00,1.1391105942e+01,4.6816391113e+04,2.8993510820e+01,3234
gpu,orszag_tang,hllc,565,1.2306032367e+00,6.5181371391e-04,2.0082378003e+01,1.4911846661e+01,1.4849191216e+01,2.0082378003e+01,3.5774301028e+01,2.7083403141e-02,1.8870882828e+01,1.0708415050e-06,3.9961370736e+00,4.6464058218e+00,0.0000000000e+00,1.1525452388e+01,4.7190209698e+04,3.0331234518e+01,3320
gpu,orszag_tang,hllc,570,1.2339230548e+00,6.7248331579e-04,1.9465121413e+01,1.5287781213e+01,1.5265062051e+01,1.9465121413e+01,3.5733715249e+01,2.4967538156e-02,1.9218705006e+01,1.0708415050e-06,3.9482223749e+00,4.7160784578e+00,0.0000000000e+00,1.1506191513e+01,4.7691120116e+04,3.0781803896e+01,3326
gpu,orszag_tang,hllc,575,1.2373603660e+00,7.3367734788e-04,1.7841588578e+01,1.5287781213e+01,1.5265062051e+01,1.7841588578e+01,3.5541281159e+01,2.4967538156e-02,1.9390014372e+01,1.0708415050e-06,3.9963119491e+00,4.7534844813e+00,0.0000000000e+00,1.2549343825e+01,4.8098408575e+04,3.0608895762e+01,3496
gpu,orszag_tang,hllc,580,1.2412441380e+00,8.0322273317e-04,1.6296811394e+01,1.5287781213e+01,1.5265062051e+01,1.6296811394e+01,3.6952812086e+01,2.4967538156e-02,1.9374874670e+01,2.3383016590e-07,4.1586201767e+00,4.7652911878e+00,0.0000000000e+00,1.0858262127e+01,4.8989396629e+04,2.7471746958e+01,3568
gpu,orszag_tang,hllc,585,1.2452602517e+00,8.0322273317e-04,1.6296811394e+01,1.5287781213e+01,1.5265062051e+01,1.6296811394e+01,3.8929170916e+01,2.4967538156e-02,1.9165852446e+01,1.3855735137e-07,4.4404115266e+00,4.6932800176e+00,0.0000000000e+00,1.0452781203e+01,4.9995664870e+04,2.9913391666e+01,3624
gpu,orszag_tang,hllc,590,1.2492763653e+00,8.0322273317e-04,1.6296811394e+01,1.5287781213e+01,1.5265062051e+01,1.6296811394e+01,4.0416946400e+01,2.4967538156e-02,1.8780940925e+01,2.3383016590e-07,4.4835909012e+00,4.4247889202e+00,0.0000000000e+00,9.5036954923e+00,5.0765625839e+04,2.9378880242e+01,3682
gpu,orszag_tang,hllc,595,1.2532924790e+00,8.0322273317e-04,1.6296811394e+01,1.5287781213e+01,1.5265062051e+01,1.6296811394e+01,4.1208150501e+01,2.4967538156e-02,1.8233010657e+01,2.3383016590e-07,4.6608547487e+00,4.2495842605e+00,0.0000000000e+00,9.0033818641e+00,5.1409203264e+04,2.8256022823e+01,3662
gpu,orszag_tang,hllc,600,1.2573085927e+00,8.0322273317e-04,1.6296811394e+01,1.5287781213e+01,1.5265062051e+01,1.6296811394e+01,4.1475809026e+01,2.4967538156e-02,1.7542295480e+01,2.3383016590e-07,4.6131541140e+00,4.1932810262e+00,0.0000000000e+00,9.7541495967e+00,5.2135199395e+04,2.9743575102e+01,3668
gpu,orszag_tang,hllc,605,1.2612262969e+00,7.1782328178e-04,1.8235643399e+01,1.5287781213e+01,1.5265062051e+01,1.8235643399e+01,4.1439832982e+01,2.4967538156e-02,1.6768912063e+01,1.1382302871e-07,4.6183099351e+00,4.0845291189e+00,0.0000000000e+00,1.1064647814e+01,5.2652863086e+04,3.2098376479e+01,3504
gpu,orszag_tang,hllc,610,1.2646006471e+00,6.0613653110e-04,2.1595744058e+01,1.5287781213e+01,1.5265062051e+01,2.1595744058e+01,4.1209092188e+01,2.4967538156e-02,1.6712160415e+01,2.3383016590e-07,4.7426045038e+00,4.1009885508e+00,0.0000000000e+00,1.3043058170e+01,5.2802504933e+04,3.2331506866e+01,3708
gpu,orszag_tang,hllc,615,1.2674891285e+00,5.5712208532e-04,2.3495692838e+01,1.5577483041e+01,1.6115825187e+01,2.3495692838e+01,4.0909560696e+01,2.4967538156e-02,1.7181688213e+01,2.3383016590e-07,4.6438185955e+00,4.0986584296e+00,0.0000000000e+00,1.5112804141e+01,5.2621813758e+04,3.0878304073e+01,3680
gpu,orszag_tang,hllc,620,1.2701464457e+00,4.9898765249e-04,2.6233052711e+01,1.7481525780e+01,1.8216569465e+01,2.6233052711e+01,4.0610519536e+01,2.4967538156e-02,1.7733741052e+01,2.3383016590e-07,4.6345572866e+00,4.0970480354e+00,0.0000000000e+00,1.4534824037e+01,5.2477495802e+04,3.1062226973e+01,3664
gpu,orszag_tang,hllc,625,1.2725844886e+00,4.8345664493e-04,2.7075787513e+01,1.8789814027e+01,2.0056730615e+01,2.7075787513e+01,4.0328567022e+01,2.4967538156e-02,1.8356357399e+01,2.3383016590e-07,4.6365392907e+00,4.0948529271e+00,0.0000000000e+00,1.6234105791e+01,5.2332238586e+04,3.0534470750e+01,3708
gpu,orszag_tang,hllc,630,1.2749411311e+00,4.5675639629e-04,2.8658535482e+01,2.0063515001e+01,2.1579443335e+01,2.8658535482e+01,4.0018424018e+01,2.4967538156e-02,1.9012331602e+01,2.3383016590e-07,4.6313858838e+00,4.0964899428e+00,0.0000000000e+00,1.6879256823e+01,5.2426089691e+04,2.9861356219e+01,3774
gpu,orszag_tang,hllc,635,1.2771991319e+00,4.3815184498e-04,2.9875417712e+01,2.1406749577e+01,2.2938909841e+01,2.9875417712e+01,3.9660364458e+01,2.4967538156e-02,1.9607814863e+01,2.3383016590e-07,4.6426587487e+00,4.0906224894e+00,0.0000000000e+00,1.7660821134e+01,5.2379509717e+04,2.9832725686e+01,3782
gpu,orszag_tang,hllc,640,1.2793940782e+00,4.3345859489e-04,3.0198892222e+01,2.2114716987e+01,2.3829178069e+01,3.0198892222e+01,3.9234490571e+01,2.4967538156e-02,2.0149090463e+01,2.3383016590e-07,4.6630211033e+00,4.0852029527e+00,0.0000000000e+00,1.8168606809e+01,5.2378268084e+04,2.9603734033e+01,3816
gpu,orszag_tang,hllc,645,1.2815197832e+00,4.0885713089e-04,3.2015998746e+01,2.3252209864e+01,2.5196342022e+01,3.2015998746e+01,3.8761923948e+01,2.4967538156e-02,2.0609810573e+01,1.0708415050e-06,4.6793518830e+00,4.0900867091e+00,0.0000000000e+00,1.8612549469e+01,5.2455139182e+04,2.9360767847e+01,3760
gpu,orszag_tang,hllc,650,1.2835868911e+00,3.9814536302e-04,3.2877362405e+01,2.4025117390e+01,2.5950586669e+01,3.2877362405e+01,3.8282243181e+01,2.4967538156e-02,2.0952582053e+01,1.0708415050e-06,4.6831448716e+00,4.0934261874e+00,0.0000000000e+00,1.8978239376e+01,5.2437153938e+04,2.9441170779e+01,3828
gpu,orszag_tang,hllc,655,1.2855939500e+00,3.9562574422e-04,3.3086748224e+01,2.4651502470e+01,2.6556968626e+01,3.3086748224e+01,3.7803756655e+01,2.4967538156e-02,2.1195329055e+01,1.0708415050e-06,4.6711173115e+00,4.0896789618e+00,0.0000000000e+00,1.9232012380e+01,5.2423161342e+04,2.9598272685e+01,3762
gpu,orszag_tang,hllc,660,1.2875649110e+00,3.8428346778e-04,3.4063316503e+01,2.5096961652e+01,2.7251814103e+01,3.4063316503e+01,3.7329817636e+01,2.1754599142e-02,2.1364923622e+01,1.0708415050e-06,4.6676121615e+00,4.0898580754e+00,0.0000000000e+00,2.0821168471e+01,5.2458573722e+04,2.9960797235e+01,3764
gpu,orszag_tang,hllc,665,1.2894943506e+00,3.9192631099e-04,3.3399057484e+01,2.5340779972e+01,2.7453346412e+01,3.3399057484e+01,3.6863197672e+01,1.7330909454e-02,2.1579618292e+01,1.0708415050e-06,4.6701622242e+00,4.0793391337e+00,0.0000000000e+00,2.0758663727e+01,5.2350957295e+04,3.0843965012e+01,3918
gpu,orszag_tang,hllc,670,1.2914177936e+00,3.7718107163e-04,3.4704735668e+01,2.7884369270e+01,2.8298351102e+01,3.4704735668e+01,3.6399355462e+01,1.3661930846e-02,2.1830077084e+01,1.0708415050e-06,4.6593670388e+00,4.0828067967e+00,0.0000000000e+00,2.2274112498e+01,5.2312153600e+04,2.9751130244e+01,3712
gpu,orszag_tang,hllc,675,1.2932503133e+00,3.5891329863e-04,3.6471118345e+01,3.1734370700e+01,2.9596365717e+01,3.6471118345e+01,3.6095663459e+01,1.0535533124e-02,2.2031343644e+01,5.4248602173e-07,4.6206050273e+00,4.0796597145e+00,0.0000000000e+00,2.2649063662e+01,5.2333295967e+04,2.9394965844e+01,3776
gpu,orszag_tang,hllc,680,1.2949406784e+00,3.2986908198e-04,3.9682316728e+01,3.5942524079e+01,3.2439634524e+01,3.9682316728e+01,3.6293378729e+01,8.4386148644e-03,2.2138493892e+01,4.1759967277e-07,4.6410084844e+00,4.0999342225e+00,0.0000000000e+00,2.4408993314e+01,5.2168779308e+04,2.9822275766e+01,3758
gpu,orszag_tang,hllc,685,1.2965191471e+00,2.9723526050e-04,4.4039086640e+01,4.0443791644e+01,3.6159398464e+01,4.4039086640e+01,3.6403541340e+01,6.7043311865e-03,2.2108388168e+01,1.9560862431e-06,4.6248975049e+00,4.1509088409e+00,0.0000000000e+00,2.5670492822e+01,5.2056510381e+04,2.9047288186e+01,3782
gpu,orszag_tang,hllc,690,1.2979490461e+00,2.7184739532e-04,4.8151902925e+01,4.4390881517e+01,4.0590546952e+01,4.8151902925e+01,3.6444765618e+01,5.2204063321e-03,2.1932607323e+01,1.9560862431e-06,4.6312327608e+00,4.1891821729e+00,0.0000000000e+00,2.8258545032e+01,5.1822236864e+04,2.8360394000e+01,3716
gpu,orszag_tang,hllc,695,1.2992711971e+00,2.5972972451e-04,5.0398426343e+01,4.7426491099e+01,4.2661566009e+01,5.0398426343e+01,3.6437154147e+01,4.7445534171e-03,2.1611931908e+01,3.5930660252e-06,4.6072474381e+00,4.2528221150e+00,0.0000000000e+00,2.8900860602e+01,5.1579465647e+04,2.8251340108e+01,3706
gpu,orszag_tang,hllc,700,1.3005256126e+00,2.3603086350e-04,5.5458719237e+01,5.1487804542e+01,4.6408328463e+01,5.5458719237e+01,3.6391301870e+01,4.1650488834e-03,2.1174103931e+01,1.1566214539e-06,4.5961373152e+00,4.3092718411e+00,0.0000000000e+00,3.0877232147e+01,5.1375828159e+04,2.7979951122e+01,3582
gpu,orszag_tang,hllc,705,1.3017009895e+00,2.3221679372e-04,5.6369606953e+01,5.3761211949e+01,4.8275848255e+01,5.6369606953e+01,3.6315258678e+01,3.7499255596e-03,2.0660322848e+01,2.7457356633e-06,4.5870673746e+00,4.3597698338e+00,0.0000000000e+00,3.2958624173e+01,5.1130753885e+04,2.7941802009e+01,3606
gpu,orszag_tang,hllc,710,1.3028234789e+00,2.2108445915e-04,5.9208003314e+01,5.6710901873e+01,5.0234386410e+01,5.9208003314e+01,3.6213574308e+01,3.4841753285e-03,2.0094967383e+01,1.0109848274e-06,4.5809413507e+00,4.3599966655e+00,0.0000000000e+00,3.3715801121e+01,5.0872649124e+04,2.7005745300e+01,3686
gpu,orszag_tang,hllc,715,1.3038895344e+00,2.0222333142e-04,6.4730262814e+01,6.0489998315e+01,5.4299451461e+01,6.4730262814e+01,3.6091911608e+01,3.0777138982e-03,1.9509592252e+01,1.0109848274e-06,4.5874244592e+00,4.3643848872e+00,0.0000000000e+00,3.4620187935e+01,5.0692415633e+04,2.6378301520e+01,3492
gpu,orszag_tang,hllc,720,1.3048951536e+00,1.9890322506e-04,6.5810744828e+01,6.3016076936e+01,5.6100548259e+01,6.5810744828e+01,3.6067119891e+01,2.8559255194e-03,1.8927185376e+01,2.4789206874e-06,4.5935855694e+00,4.3724141763e+00,0.0000000000e+00,3.6439167270e+01,5.0516896815e+04,2.6459852513e+01,3658
gpu,orszag_tang,hllc,725,1.3058531272e+00,1.9233902771e-04,6.8056751381e+01,6.4285356375e+01,6.0614220172e+01,6.8056751381e+01,3.6107301825e+01,2.4585795785e-03,1.8350377712e+01,2.4789206874e-06,4.5991918781e+00,4.2139828635e+00,0.0000000000e+00,3.8284084632e+01,5.0267008012e+04,2.6230735344e+01,3480
gpu,orszag_tang,hllc,730,1.3067695923e+00,1.7985190644e-04,7.2781932919e+01,6.7936883059e+01,6.3131372250e+01,7.2781932919e+01,3.6128986934e+01,2.3805803706e-03,1.7787143332e+01,2.4789206874e-06,4.6038525121e+00,4.2123855577e+00,0.0000000000e+00,3.9260986861e+01,5.0128582721e+04,2.5819412645e+01,3442
gpu,orszag_tang,hllc,735,1.3076602669e+00,1.6490794791e-04,7.9377431809e+01,7.3841806634e+01,6.6005122646e+01,7.9377431809e+01,3.6136456107e+01,2.3052308013e-03,1.7231300491e+01,5.7545753866e-08,4.5809766239e+00,4.1706437975e+00,0.0000000000e+00,4.2161004906e+01,4.9968065422e+04,2.5603591905e+01,3422
gpu,orszag_tang,hllc,740,1.3084949162e+00,1.7048733953e-04,7.6779715291e+01,7.2623204970e+01,6.8772824832e+01,7.6779715291e+01,3.6131023890e+01,1.9948658119e-03,1.6710596406e+01,7.3749715224e-07,4.5656774809e+00,4.2435110479e+00,0.0000000000e+00,4.3484204865e+01,4.9770015449e+04,2.5110593781e+01,3458
