experiment,source_job_task,source_job_id,array_task_id,source_file,is_canonical,backend,case,solver,n,repeat,repeats_requested,build_variant,threads,ranks,nx,ny,total_cells,steps,app_elapsed_s,steps_per_s,Mcell_updates_s,wall_seconds,user_seconds,sys_seconds,cpu_percent,max_rss_kb,major_page_faults,minor_page_faults,voluntary_context_switches,involuntary_context_switches,start_utc,end_utc,exit_status,hostname,git_branch,git_commit
euler,32130235_0,32130235,0,32130235_0/gpu/gpu_hll.csv,0,gpu,shock_bubble,hll,8,1,1,repository_default,0,0,4000,1576,6304000,57592,2.942146e+02,195.748273539,1233.997116391,295.124030208,293.30,0.66,99%,1020564,0,12284,5942,81,2026-07-26T05:34:00.783650594+00:00,2026-07-26T05:38:55.914225955+00:00,0,gpu-q-7,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170124_0,32170124,0,32170124_0/gpu/gpu_hll.csv,1,gpu,shock_bubble,hll,8,1,1,repository_default,0,0,4000,1576,6304000,57592,2.940166e+02,195.880096566,1234.828128752,294.904492800,292.50,0.71,99%,1021308,0,12508,5959,85,2026-07-26T17:36:11.852902301+00:00,2026-07-26T17:41:06.763582163+00:00,0,gpu-q-11,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,shock_bubble,hllc,1,1,3,repository_default,0,0,500,197,98500,7008,1.611649e+00,4348.341357206,428.311623685,2.223335168,1.62,0.55,98%,144812,0,9576,100,6,2026-07-26T05:32:05.136945417+00:00,2026-07-26T05:32:07.367224902+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,shock_bubble,hllc,1,2,3,repository_default,0,0,500,197,98500,7008,1.606756e+00,4361.583214875,429.615946665,2.203216384,1.61,0.55,98%,145220,0,9579,93,7,2026-07-26T05:32:08.317130246+00:00,2026-07-26T05:32:10.526887543+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,shock_bubble,hllc,1,3,3,repository_default,0,0,500,197,98500,7008,1.607466e+00,4359.656751682,429.426190041,2.217582848,1.61,0.55,98%,145032,0,9577,93,9,2026-07-26T05:32:10.640748267+00:00,2026-07-26T05:32:12.864562682+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,shock_bubble,hllc,1,1,3,repository_default,0,0,500,197,98500,7008,1.610143e+00,4352.408450678,428.712232392,2.216677888,1.62,0.55,98%,144740,0,9742,99,9,2026-07-26T17:34:16.369327630+00:00,2026-07-26T17:34:18.592253961+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,shock_bubble,hllc,1,2,3,repository_default,0,0,500,197,98500,7008,1.606534e+00,4362.185923236,429.675313439,2.229946880,1.61,0.56,99%,144816,0,10072,93,8,2026-07-26T17:34:19.839307242+00:00,2026-07-26T17:34:22.075926081+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,shock_bubble,hllc,1,3,3,repository_default,0,0,500,197,98500,7008,1.614496e+00,4340.673498107,427.556339564,2.365421568,1.62,0.55,98%,144964,0,9575,92,9,2026-07-26T17:34:22.191615159+00:00,2026-07-26T17:34:24.562747736+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,shock_bubble,hllc,2,1,3,repository_default,0,0,1000,394,394000,14399,9.446728e+00,1524.231458765,600.547194754,10.088759552,9.42,0.57,99%,187076,0,12904,249,10,2026-07-26T05:32:18.522790647+00:00,2026-07-26T05:32:28.617753445+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,shock_bubble,hllc,2,2,3,repository_default,0,0,1000,394,394000,14399,9.449862e+00,1523.725954940,600.348026246,10.097108992,9.42,0.57,99%,186780,0,12910,252,10,2026-07-26T05:32:28.732942856+00:00,2026-07-26T05:32:38.836254810+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,shock_bubble,hllc,2,3,3,repository_default,0,0,1000,394,394000,14399,9.460057e+00,1522.083852137,599.701037742,10.100266240,9.44,0.56,99%,186848,0,12911,251,23,2026-07-26T05:32:38.952923843+00:00,2026-07-26T05:32:49.059799142+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,shock_bubble,hllc,2,1,3,repository_default,0,0,1000,394,394000,14399,9.458289e+00,1522.368369163,599.813137450,10.082826496,9.44,0.56,99%,186780,0,12900,249,10,2026-07-26T17:34:30.229341302+00:00,2026-07-26T17:34:40.318784959+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,shock_bubble,hllc,2,2,3,repository_default,0,0,1000,394,394000,14399,9.444342e+00,1524.616537605,600.698915816,10.088101376,9.43,0.56,99%,184932,0,12394,250,12,2026-07-26T17:34:40.434881171+00:00,2026-07-26T17:34:50.529068101+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,shock_bubble,hllc,2,3,3,repository_default,0,0,1000,394,394000,14399,9.469348e+00,1520.590435582,599.112631619,10.119128320,9.44,0.58,99%,187168,0,13428,250,12,2026-07-26T17:34:50.644233349+00:00,2026-07-26T17:35:00.770630964+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,shock_bubble,hllc,4,1,1,repository_default,0,0,2000,788,1576000,29288,6.646656e+01,440.642632927,694.452789493,67.161870848,66.13,0.59,99%,353928,0,12237,1389,27,2026-07-26T05:33:13.282460469+00:00,2026-07-26T05:34:20.450445954+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,shock_bubble,hllc,4,1,1,repository_default,0,0,2000,788,1576000,29288,6.645676e+01,440.707611987,694.555196492,67.161634304,66.15,0.60,99%,351908,0,12239,1390,23,2026-07-26T17:35:25.135226270+00:00,2026-07-26T17:36:32.303361679+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130236_1,32130236,1,32130236_1/gpu/gpu_hllc.csv,0,gpu,shock_bubble,hllc,8,1,1,repository_default,0,0,4000,1576,6304000,59222,5.146747e+02,115.066856793,725.381465225,515.553448448,512.21,0.71,99%,1020860,0,12291,10344,172,2026-07-26T05:35:16.451550974+00:00,2026-07-26T05:43:52.011162396+00:00,0,gpu-q-27,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170125_1,32170125,1,32170125_1/gpu/gpu_hllc.csv,1,gpu,shock_bubble,hllc,8,1,1,repository_default,0,0,4000,1576,6304000,59222,5.148307e+02,115.031990128,725.161665767,515.727097088,512.13,0.75,99%,1020680,0,12788,10348,157,2026-07-26T17:37:28.293658823+00:00,2026-07-26T17:46:04.026993651+00:00,0,gpu-q-16,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,shock_bubble,hlld,1,1,3,hlld_canonical_y_xlb3_ylb3,0,0,500,197,98500,7008,1.577206e+00,4443.300367866,437.665086235,2.030738944,1.60,0.39,98%,145212,0,9586,97,4,2026-07-26T05:34:10.527461880+00:00,2026-07-26T05:34:12.564204056+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,shock_bubble,hlld,1,2,3,hlld_canonical_y_xlb3_ylb3,0,0,500,197,98500,7008,1.580251e+00,4434.738532043,436.821745406,2.013364736,1.58,0.38,98%,145212,0,9587,94,5,2026-07-26T05:34:13.381377394+00:00,2026-07-26T05:34:15.401425814+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,shock_bubble,hlld,1,3,3,hlld_canonical_y_xlb3_ylb3,0,0,500,197,98500,7008,1.571764e+00,4458.684637134,439.180436758,2.015836672,1.58,0.39,98%,146800,0,10089,95,6,2026-07-26T05:34:15.520179678+00:00,2026-07-26T05:34:17.542612059+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,shock_bubble,hlld,1,1,3,hlld_canonical_y_xlb3_ylb3,0,0,500,197,98500,7008,1.570483e+00,4462.321464161,439.538664220,2.218865408,1.58,0.57,98%,145084,0,10099,98,6,2026-07-26T17:34:26.758794571+00:00,2026-07-26T17:34:28.983428680+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,shock_bubble,hlld,1,2,3,hlld_canonical_y_xlb3_ylb3,0,0,500,197,98500,7008,1.574035e+00,4452.251697072,438.546792162,2.205415168,1.58,0.56,98%,146992,0,10078,92,6,2026-07-26T17:34:30.170416551+00:00,2026-07-26T17:34:32.382361480+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,shock_bubble,hlld,1,3,3,hlld_canonical_y_xlb3_ylb3,0,0,500,197,98500,7008,1.572169e+00,4457.536053694,439.067301289,2.205410560,1.58,0.57,98%,144620,0,10092,93,5,2026-07-26T17:34:32.497017671+00:00,2026-07-26T17:34:34.708726795+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,shock_bubble,hlld,2,1,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,394,394000,14399,8.929866e+00,1612.454207040,635.306957574,9.399939840,8.91,0.40,99%,187100,0,12923,243,10,2026-07-26T05:34:22.591236076+00:00,2026-07-26T05:34:31.997307808+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,shock_bubble,hlld,2,2,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,394,394000,14399,8.917409e+00,1614.706693390,636.194437196,9.378026752,8.91,0.39,99%,186880,0,13419,243,8,2026-07-26T05:34:32.108556054+00:00,2026-07-26T05:34:41.493401683+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,shock_bubble,hlld,2,3,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,394,394000,14399,8.917091e+00,1614.764276825,636.217125069,9.381446144,8.90,0.39,99%,187084,0,12908,241,9,2026-07-26T05:34:41.610055111+00:00,2026-07-26T05:34:50.998201458+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,shock_bubble,hlld,2,1,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,394,394000,14399,8.936124e+00,1611.324999519,634.862049810,10.055528704,8.91,0.56,99%,186936,0,12925,238,10,2026-07-26T17:34:40.208213671+00:00,2026-07-26T17:34:50.269939256+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,shock_bubble,hlld,2,2,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,394,394000,14399,8.929834e+00,1612.459985258,635.309234192,9.592815104,8.90,0.58,99%,187004,0,12909,239,13,2026-07-26T17:34:50.383410188+00:00,2026-07-26T17:34:59.982547135+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,shock_bubble,hlld,2,3,3,hlld_canonical_y_xlb3_ylb3,0,0,1000,394,394000,14399,8.929426e+00,1612.533661178,635.338262504,9.564449024,8.91,0.56,99%,186964,0,12922,238,9,2026-07-26T17:35:00.099342861+00:00,2026-07-26T17:35:09.669954610+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,shock_bubble,hlld,4,1,1,hlld_canonical_y_xlb3_ylb3,0,0,2000,788,1576000,29288,6.231647e+01,469.988110687,740.701262443,62.821963520,62.05,0.42,99%,354076,0,12245,1309,28,2026-07-26T05:35:13.131743652+00:00,2026-07-26T05:36:15.960068729+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,shock_bubble,hlld,4,1,1,hlld_canonical_y_xlb3_ylb3,0,0,2000,788,1576000,29288,6.231913e+01,469.968049939,740.669646704,63.072854272,62.04,0.59,99%,353796,0,12753,1307,23,2026-07-26T17:35:32.357644288+00:00,2026-07-26T17:36:35.436735010+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130264_2,32130264,2,32130264_2/gpu/gpu_hlld.csv,0,gpu,shock_bubble,hlld,8,1,1,hlld_canonical_y_xlb3_ylb3,0,0,4000,1576,6304000,59215,4.827719e+02,122.656268934,773.225119358,483.578280704,480.25,0.61,99%,1020392,0,12287,9709,128,2026-07-26T05:37:07.944728410+00:00,2026-07-26T05:45:11.529198579+00:00,0,gpu-q-23,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32170126_2,32170126,2,32170126_2/gpu/gpu_hlld.csv,1,gpu,shock_bubble,hlld,8,1,1,hlld_canonical_y_xlb3_ylb3,0,0,4000,1576,6304000,59215,4.832707e+02,122.529671259,772.427047615,484.163368192,480.82,0.73,99%,1020040,0,12278,9722,131,2026-07-26T17:37:27.588600963+00:00,2026-07-26T17:45:31.758594787+00:00,0,gpu-q-25,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
